Id;Title;Artist;Year;Duo;Explicit;"Date Added";Styles;Languages
37124;"We Run";Sugarland;2008;1;0;2013-12-04;Country,Duet;English
28988;Rocket;Goldfrapp;2010;0;0;2011-05-31;Pop,Electro;English
28726;"I Survived You";"Clay Aiken";2003;0;0;2012-06-04;"Soft rock";English
22358;No;"Ednita Nazario";2007;1;0;2016-11-23;Pop,Rock,Duet;Spanish
38857;"Breaking Your Own Heart";"Kelly Clarkson";2011;0;0;2013-02-05;Pop,Rock;English
53807;"You Are";"Atomic Kitten";2001;0;0;2018-06-20;"Teen pop,Pop";English
46490;"Air Balloon";"Lily Allen";2013;0;0;2016-02-25;Pop,80s;English
15335;"I'm Ready";Cherie;2004;0;0;2012-06-07;"Pop,Teen pop,R&B";English
42085;"L'amore vero";"Bianca Atzei";2012;0;0;2016-06-05;Pop;Italian
55519;"Mein Ein und Alles";"Beatrice Egli";2018;0;0;2018-06-12;Schlager,Pop;German
42292;"Hope On The Rocks";"Toby Keith";2012;0;0;2013-01-21;Country;English
58399;"Volshebnyi mir";"Aladdin (2019 film)";2019;1;0;2019-11-20;"TV & movie soundtrack,Love,Duet";Russian
44534;Girlfriend;"Icona Pop";2013;0;0;2016-02-25;"Pop,Teen pop,Electro";English
52567;"So Good";"Zara Larsson";2017;0;0;2017-03-16;Pop;English
24175;Beautiful;Flickerstick;2001;0;0;2012-05-21;Rock,Alternative;English
50581;Sommerliebe;Wolkenfrei;2015;0;0;2016-03-22;Schlager,Dance;German
22303;"Better Than This";Keane;2008;0;0;2016-02-25;Pop,Rock;English
47996;"Why Try";"Ariana Grande";2014;0;0;2014-12-03;"Pop,Electro,Teen pop";English
29293;"Get What You Got Comin'";"Van Zant";2001;0;0;2012-05-25;Country,Rock;English
57052;"Histoire éternelle (finale)";"Beauty and the Beast (2017 film)";2017;0;0;2019-04-27;"TV & movie soundtrack";French
23348;"Shuttin' Detroit Down";"John Rich";2009;0;0;2011-05-31;Country;English
23402;"I Hate Myself For Losing You";"Kelly Clarkson";2004;0;0;2012-01-16;Pop,Rock;English
47280;"Holding Onto Heaven";Foxes;2011;0;0;2016-02-25;Pop;English
38447;"Take a Chance on Me";JLS;2011;0;0;2016-02-25;"Teen pop,R&B";English
53964;"More Mess";Kungs;2017;0;0;2017-09-18;Electro,Pop;English
28422;"A Woman Scorned";"Lady Antebellum";2007;0;0;2011-05-30;Country;English
27957;"What If Cartoons Got Saved";"Chris Rice";2003;0;0;2011-05-30;Country,Pop,Christian;English
43677;"Fire Blaze";Rascals;2013;0;1;2016-02-25;Rap;English
45496;"Cheveux au vent";"Sylvie Vartan";2013;0;0;2013-12-01;"French pop";French
39500;"Hold On";"Olly Murs";2010;0;0;2013-07-30;Pop;English
44084;Soundbwoy;"Stylo G";2013;0;0;2016-02-25;Reggae;English
37151;"Weet jij wel";"Ronnie Van Bemmel";2011;0;0;2016-06-05;Schlager;Dutch
41137;"Für einen Tag";"Jürgen Drews";2012;0;0;2016-08-26;Schlager;German
50973;"Babies Makin' Babies";"Miranda Lambert";2014;0;0;2016-04-25;Country;English
38449;"Come On";"Will Young";2009;0;0;2016-02-25;Electro,Pop;English
12821;"Des nues";"Christophe Willem";2007;0;0;2014-10-03;"French pop";French
37736;"Two Hearts";"Caro Emerald";2010;0;0;2013-12-04;Jazz,Pop;English
50801;Ghost;"Jamie-Lee Kriewitz";2015;0;0;2016-03-24;Pop;English
42978;Rewind;Devlin;2013;0;0;2016-02-25;Rap;English
19241;"On se relève";"Léa Castel";2008;0;0;2016-02-25;R&B;French
31437;"Lost And Found";Gabin;2010;0;0;2011-05-31;Soul;English
12194;"9 mois";"Elisa Tovati";2007;0;0;2016-02-25;"French pop";French
45158;"Help Is Coming";Ayo;2007;0;0;2016-06-07;Soul;English
54385;"Miss You More";"Katy Perry";2017;0;0;2017-11-10;Pop,Electro,80s;English
42941;Blonde;"Bridgit Mendler";2012;0;0;2013-04-05;Pop;English
27658;"The One You Love";"Paulina Rubio";2002;0;0;2012-02-22;Latin,Pop,Dance;English
11313;"Daddy's Little Girl";"Kippi Brannon";1997;0;0;2011-05-31;Country;English
28191;"You Found Me";FFH;2003;0;0;2013-12-07;Christian,Pop;English
25535;"Hands Open";"Snow Patrol";2006;0;0;2011-05-30;Rock,Pop;English
39370;"To France";"Nolwenn Leroy";2010;0;0;2012-03-05;Celtic,Pop;English
35323;"You're The Only One For Me";Allure;1999;0;0;2013-12-05;Pop,Love;English
41059;"It's A Mad, Mad, Mad, Mad World";"Children's Chorus";1963;0;0;2013-05-23;Kids;English
43564;Drive;"Casey James";2012;0;0;2013-05-13;Country,Blues;English
43317;"Zo kan het dus ook";Nielson;2013;0;0;2013-04-26;Pop;Dutch
41132;Animal;"Kat DeLuna";2007;0;0;2013-07-01;Pop,R&B;English
22208;"Vallende sterren";"Nick & Simon";2009;1;0;2011-05-31;Schlager,Duet;Dutch
40099;"New York";"Snow Patrol";2011;0;0;2016-06-05;Rock,Alternative,Pop;English
13505;"La poupée";Danielle;2005;0;0;2016-10-02;"Dance,French pop";French
35998;"My Boy";Duffy;2010;0;0;2016-02-25;Pop,Soul;English
32336;"Give It Up";"Wilson Phillips";1990;0;0;2012-02-13;Pop,80s;English
41620;"Not A Virgin";Poe;2000;0;0;2013-01-20;Rock,Alternative;English
49496;"Keine Angst";"Daniel Wirtz";2008;0;0;2017-10-23;Rock;German
27368;"King of My Life";T-Bone;2002;0;0;2013-12-07;Christian,Rap;English
40228;"2012 (If The World Would End)";"Mike Candys";2012;0;0;2016-08-25;Dance;English
30815;"DJ (I Could Be Dancing)";Alphabeat;2010;0;0;2016-02-25;Pop,Electro,Dance;English
36124;"Looking Through Patient Eyes";"P.M. Dawn";1993;0;0;2013-11-29;R&B;English
42613;"Parce qu'on vient de loin";"Star Academy";2012;0;0;2013-05-10;"French pop";French
56335;Because;Boyzone;2018;0;0;2018-11-14;"Teen pop,Pop";English
15480;"Rapid Hope Loss";"Dashboard Confessional";2004;0;0;2013-04-21;Pop,Rock;English
30829;"Top Of The Stairs";Skee-Lo;1995;0;0;2012-08-01;Rap;English
31044;"Pourquoi c'est beau...";"Christophe Maé";2010;0;0;2016-06-05;"French pop";French
13638;"Pour arriver à moi";"Le Roi Soleil";2005;0;0;2012-10-03;"Musical,French pop,Rock";French
54049;"If I'm Lucky";"Jason Derulo";2017;0;0;2017-10-10;Pop;English
39816;"Tears Run Rings";"Marc Almond";1988;0;0;2012-04-10;Pop,80s,Rock;English
24363;"When I Looked At Him";Exposé;1989;0;0;2011-05-31;80s,Pop;English
37438;"Au diable nos adieux";Zazie;1995;0;0;2012-05-07;"French pop";French
29171;"Love's About To Change My Mind";"Jon Secada";2001;0;0;2012-03-07;Pop;English
47113;"Don't Wanna Dance";MØ;2014;0;0;2016-02-25;Pop,Dance,Electro;English
24689;"As If";"Sara Evans";2007;0;0;2011-05-30;Country;English
29807;"King Tut";"Children's Chorus";1978;0;0;2012-01-11;Kids;English
25268;"No One'll Ever Love Me";"Rebecca Lynn Howard";2005;0;0;2012-03-28;"Country,Soft rock";English
37531;"Dream All Day";"The Posies";1993;0;0;2011-12-01;Alternative,Rock;English
45070;"Home Before Dark";"Neil Diamond";2008;0;0;2013-09-27;"Folk,Rock,Country,Soft rock";English
43128;"Want U Back";"Boyce Avenue";2013;1;0;2013-11-01;Pop,Duet;English
16023;"Por ti";"Shaila Dúrcal";2007;0;0;2014-09-12;Pop,Love,Latin;Spanish
42402;"Southern Comfort Zone";"Brad Paisley";2012;0;0;2013-01-28;Country;English
26262;Bigger;"Backstreet Boys";2009;0;0;2013-11-17;"Teen pop,Pop";English
40568;"I Don't Wanna Dance";"Lady Linn";2008;0;0;2012-06-07;Soul,Jazz;English
39885;"Do You Like What You See";"Ivy Quainoo";2012;0;0;2012-07-31;Pop,Soul;English
44651;"Still Under The Weather";"Shania Twain";1993;0;0;2016-03-17;Country;English
33255;"Blue Zone";"Don Omar";2010;0;0;2013-07-30;Rap,Electro;Spanish
35839;"If You Ever Come Back";"The Script";2010;0;0;2011-05-31;Pop,Rock;English
43684;"Ça va le faire";Keen'V;2013;0;0;2016-06-05;"Zouk/Creole,French pop,Dance";French
11060;Vélo;Bénabar;2001;0;0;2014-07-24;"French pop";French
51405;"Je keek naar mij";"René Froger";2011;1;0;2016-07-11;Pop,Love,Duet;Dutch
49547;"Touche pas à ma fiesta";"Collectif Métissé";2015;0;0;2017-11-02;"French pop,Dance";French
45242;"Turn The Night Up";"Enrique Iglesias";2013;0;0;2016-02-25;Dance,Electro;English
26803;Sudando;"Don Omar";2005;0;0;2013-07-22;Latin,Pop,Dance;Spanish
47103;"Miss America";Santiana;1975;0;0;2018-07-09;"French pop";French
42461;"The Lucky One";"Taylor Swift";2012;0;0;2013-09-16;Pop,Country;English
12799;"Mon paradis";"Christophe Maé";2007;0;0;2011-07-16;"French pop";French
48191;"No Enemiesz";Kiesza;2014;0;0;2016-02-25;Dance,Electro,Pop;English
37879;Shine;"Laura Izibor";2009;0;0;2013-07-25;Soul,Pop;English
22334;"Soy solo un secreto";"Alejandra Guzmán";2007;0;0;2016-08-20;Pop,Rock;Spanish
38358;"Mijn woord";"Thomas Berge";2011;0;0;2016-06-04;Pop;Dutch
40773;"Cheers (Drink To That)";Smash;2012;0;0;2012-07-13;"TV & movie soundtrack,Pop";English
37653;"Don't Wanna Miss You";"Catalin Josan";2010;0;0;2013-06-10;Pop,Rock;English
27116;"Stop This Song (Lovesick Melody)";Paramore;2007;0;0;2013-11-29;Rock;English
40101;"Saving You";"Lucie Silvas";2007;0;0;2016-02-25;Pop;English
35610;"It's All The Way Live (Now)";Coolio;1996;0;0;2013-12-07;"TV & movie soundtrack,Rap";English
39425;Twilight;"Cover Drive";2012;0;0;2016-02-25;R&B,Pop;English
48826;Loneliness;"Christophe Willem";2014;0;0;2016-02-25;"French pop";French
42342;"Wish You Were Here";"Delta Goodrem";2012;0;0;2013-02-04;Pop;English
40372;"Everything About You";"One Direction";2011;0;0;2012-05-17;"Teen pop,Pop";English
41994;"Si tu savais";"Marie-Pierre Arthur";2012;0;0;2016-06-05;"French pop";French
38796;"All Night Long";"Demi Lovato";2011;0;0;2013-07-01;Pop,R&B;English
39917;Haunted;"Kim Sanders";2012;0;0;2016-06-05;Pop;English
15919;"Le llamaban Manuel";"Joan Manuel Serrat";1994;0;0;2014-08-24;Pop,Love,Latin;Spanish
25873;"Prisoners Of Love";"The Producers";2001;1;0;2013-10-08;Musical,Duet;English
51445;"Bitte Bitte";"Beatrice Egli";2016;0;0;2016-08-11;Schlager;German
42856;"Aux filles de l'eau";"Nolwenn Leroy";2012;0;0;2013-03-28;"French pop,Celtic";French
51618;"I Bet You Don't Curse God";"Christina Grimmie";2013;0;0;2016-10-01;Pop;English
57918;"Votre jour de chance (Reprise)";"Mary Poppins Returns";2018;0;0;2019-11-19;"Musical,TV & movie soundtrack,Kids";French
46460;Fires;"Ronan Keating";2012;0;0;2014-03-31;Pop,Rock;English
47204;"Better Sorry Than Safe";Halestorm;2009;0;0;2014-07-28;Alternative,Rock;English
36660;Buzzin';Mann;2010;0;0;2016-02-25;Rap;English
55769;Breathe;Feder;2017;0;0;2018-07-17;Pop,Electro,Dance;English
40875;"When She Was Mine";Lawson;2012;0;0;2012-07-04;Pop,Rock;English
27114;"One Shot";JLS;2009;0;0;2011-05-31;"Teen pop,R&B";English
31673;"Fill Her Up";Sting;2001;0;0;2011-05-31;Rock,Pop;English
34033;Kom;3JS;2007;0;0;2012-07-05;Pop,Schlager;Dutch
50143;"This Ain't Love";"Jessica Mauboy";2015;0;0;2017-11-11;Dance,Pop,R&B;English
26539;Dominos;"The Big Pink";2009;0;0;2012-04-10;Pop,Rock;English
28931;"Ready To Love Again";"Lady Antebellum";2010;0;0;2011-05-30;"Country,Soft rock";English
41688;Different;"Robbie Williams";2012;0;0;2016-02-25;Pop,Rock;English
14559;Naked;"Spice Girls";1996;0;0;2011-05-31;"Teen pop";English
49178;"Où est la vraie vie";"Anaïs Delva";2015;0;0;2015-12-30;"French pop";French
44731;"This Ain't Gonna Work";"Alain Clark";2007;0;0;2013-11-06;Soul,Pop;English
53672;Adieu;"Helene Fischer";2017;0;0;2017-08-13;Love;German
39721;"Don't Worry Be Happy";"Guy Sebastian";2011;0;0;2012-04-02;Pop;English
50312;"Hey Boy";"Take That";2015;0;0;2016-01-28;Pop;English
45214;"Walking On Air";"Katy Perry";2013;0;0;2013-11-12;Dance,Pop;English
53073;"Komm nach Berlin";"Tanja Lasch";2017;0;0;2017-07-04;Schlager,Dance;German
30613;"Up Up Up";"Rose Falcon";2003;0;0;2012-01-30;"Rock,Pop,TV & movie soundtrack";English
24682;"Game Over";"VV Brown";2009;0;0;2012-02-13;Funk,Soul;English
34833;Defender;"Peter Andre";2010;0;0;2016-02-25;Pop,R&B;English
43353;"(Let's Start) Tomorrow Tonight";Smash;2013;0;0;2013-05-07;"TV & movie soundtrack,Musical";English
5326;"Breathe In";"Lucie Silvas";2005;0;0;2011-05-30;Pop,Rock;English
45664;"A chaque pas";"Jonatan Cerrada";2004;0;0;2016-02-25;"French pop";French
43739;"Don't Let Me Know";Smash;2013;1;0;2013-07-09;"TV & movie soundtrack,Pop,Duet";English
31940;"Just Be Good To Green";"Professor Green";2010;0;0;2016-02-25;R&B;English
36615;"Somos Una Union";"Children's Chorus";1979;0;0;2013-11-01;Kids;Spanish
38397;"In The Dark";Dev;2011;0;0;2016-02-25;Dance,Pop;English
34929;"Wide Open";Sugarland;2010;0;0;2011-05-30;Country;English
24645;"Upper Middle Class White Trash";"Lee Brice";2008;0;0;2012-06-01;"Country,Soft rock";English
42206;"Remember Me";Daley;2012;0;0;2016-02-25;R&B,Pop,Electro;English
42382;"Hey You Beautiful";"Olly Murs";2012;0;0;2013-02-06;Pop;English
15769;Floetic;Floetry;2002;0;0;2012-03-05;Rap,Soul;English
51400;"New Girl";"Reggie 'n' Bollie";2016;0;0;2016-10-13;Pop;English
54604;"Under a Million Lights";"Tom Chaplin";2017;0;0;2017-12-11;Christmas,Love,Pop;English
39347;"Hello Alone";"Charlie Winston";2011;0;0;2012-05-14;Pop,Folk;English
44603;"Reverse Skydiving";"Hot Natured";2013;0;0;2016-02-24;Pop,Electro;English
44782;"Stars Dance";"Selena Gomez";2013;0;0;2013-10-26;Pop,Electro;English
48190;"Caution To The Wind";"Becky Hill";2014;0;0;2016-02-25;Pop,Electro;English
46549;Entourage;Omarion;2006;0;0;2014-04-07;R&B;English
40784;"Killing Me Too";"Sister Hazel";2003;0;0;2016-02-25;Rock;English
6855;"Tell Me Where It Hurts";"Tommy Shane Steiner";2002;0;0;2013-04-16;Country;English
27989;"Last Name";Glee;2009;0;0;2011-05-31;"TV & movie soundtrack,Country";English
42122;"While You're Out Looking For Sugar";"Joss Stone";2012;0;0;2013-01-10;Soul;English
40756;Gold;"Guy Sebastian";2012;0;0;2012-08-20;Pop;English
27951;Tomorrow;SR-71;2002;0;0;2013-12-07;Hard/Metal,Rock;English
5499;"We Are";"Ana Johnsson";2004;0;0;2007-08-01;"Soft rock,Alternative,Pop,TV & movie soundtrack";English
41533;Sunlight;"DJ Antoine";2011;0;0;2016-02-25;Dance,R&B,Electro;English
26248;Starstruck;"Robbie Williams";2009;0;0;2011-05-30;Pop;English
24806;"Ten Bottles Of Pop On The Wall";"Children's Chorus";2005;0;0;2012-04-02;Kids;English
27670;"Fearless Love";"Melissa Etheridge";2010;0;0;2012-03-26;Rock,Pop;English
37281;"4 Real";"Avril Lavigne";2011;0;0;2011-10-20;Pop,Rock;English
47378;"Running Away";Fuel;2003;0;0;2014-08-13;Hard/Metal,Rock,Alternative;English
47476;"Don't Kill The Magic";MAGIC!;2014;0;0;2014-09-15;Pop;English
25066;"Jacques a dit (Remix)";"Christophe Willem";2007;0;0;2015-11-27;"Pop,French pop";French
31101;"Charlie's Angels 2000";"Apollo 440";2004;0;0;2014-05-09;"TV & movie soundtrack,Rock,Electro";Instrumental
27033;"Second Time Around";"Lady Gaga";2009;0;0;2012-01-27;Pop;English
25308;"Way Back Texas";"Pat Green";2006;0;0;2012-06-04;Country,Rock;English
23281;"Sing When You're In Love";"The Enemy";2009;0;0;2016-02-25;Rock,Alternative;English
22536;"Long Shot";"Kelly Clarkson";2009;0;0;2011-05-31;Pop,Rock;English
38277;"Mes silences";"Claire Keim";2011;0;0;2016-06-05;"French pop";French
24927;"S.O.S. (Let The Music Play)";"Jordin Sparks";2009;0;0;2011-05-30;Pop,Dance;English
42456;"Sad Beautiful Tragic";"Taylor Swift";2012;0;0;2013-01-14;Country,Pop;English
25082;Innocent;Stereophonics;2009;0;0;2011-11-09;Rock,Pop;English
48375;"Break The Cycle";You+Me;2014;1;0;2015-02-10;Folk,Love,Duet;English
20148;"Prends soin de moi";"Julie Zenatti";2004;0;0;2011-07-02;"Teen pop,French pop";French
28046;"The Way Love Goes";Lemar;2010;0;0;2013-12-07;Soul,R&B;English
25774;"Somebody To Love";"Leighton Meester";2009;0;0;2013-12-03;R&B,Pop;English
43116;"Can You Hear Me? (Ayayaya)";Wiley;2012;0;0;2016-02-25;Dance,Rap,Electro;English
38975;"Kiss The Stars";"Pixie Lott";2011;0;0;2016-02-25;Pop,Dance;English
43626;"Loving The Sound";"The Overtones";2012;0;0;2013-05-30;Pop,Oldies;English
55851;"Hayley Jo";"Derek Ryan";2018;0;0;2018-08-06;Country,Pop;English
30396;"Laisse les dire";"Chimène Badi";2010;0;0;2016-06-04;"French pop";French
36354;"Hit The Lights";"Jay Sean";2011;0;0;2016-02-25;Dance,Rap,Pop,R&B;English
35224;"Perfect Nightmare";Shontelle;2010;0;0;2016-02-25;Pop,R&B;English
38263;Rainbow;"Jessie J";2011;0;0;2012-02-07;R&B,Pop;English
51183;"Es muß ja nicht für immer sein";"Andrea Berg";2016;0;0;2016-06-07;Schlager,Dance;German
29081;"Guilty In Here";"Miranda Lambert";2007;0;0;2011-05-31;Country;English
5745;"Send Your Love";Sting;2003;0;0;2018-08-24;Pop,Rock,Dance;English
43542;"Imagine It Was Us";"Jessie Ware";2012;0;0;2016-02-25;Pop,Electro,Dance;English
43924;"I'm In Love";"Ola Svensson";2012;0;0;2013-07-02;Pop,Dance;English
44040;"Sorry's Not Good Enough";McFly;2006;0;0;2013-06-14;Pop;English
35125;"Give Me Something Real";"Clark Anderson";1998;0;0;2011-10-31;"Love,TV & movie soundtrack,Pop";English
46643;"Can't Catch Tomorrow";Lostprophets;2006;0;0;2014-04-22;Rock,Alternative;English
46053;L'aventure;"Gilbert Bécaud";1976;0;0;2018-07-19;"French pop";French
37837;"Zeig mir wie du tanzt";"Frida Gold";2010;0;0;2012-02-10;Pop;German
38538;"With Ur Love";"Cher Lloyd";2011;0;0;2011-12-06;"Teen pop,Pop";English
44460;"Halfway Around the World";A-Teens;2001;0;0;2013-07-25;"Pop,Teen pop,Dance";English
30210;"Good Times";"Roll Deep";2010;0;0;2011-05-30;Dance,Pop,Rap;English
16206;Bésame;"David Bustamante";2006;0;0;2015-01-23;"Pop,Soft rock,Latin";Spanish
20727;"Kids Of The Future";"Jonas Brothers";2007;0;0;2011-05-30;"Teen pop,Rock";English
39451;Yo-Yo;"Nicola Roberts";2011;0;0;2016-02-25;Pop,Electro;English
21831;Kaksoiselämää;"Juice Leskinen";1975;0;0;2012-04-05;"Soft rock";Finnish
54381;"Xmas Time";"DJ Ötzi";2013;0;0;2017-11-15;Christmas,Schlager,Dance;English
40991;"Let Me Love You";Lonestar;2008;0;0;2013-07-11;Country;English
43278;Ghost;"Charlene Soraia";2013;0;0;2013-04-17;Pop;English
21949;"Ailleurs comme ici";"Hélène Ségara";2004;0;0;2014-12-08;"French pop";French
23834;"In These Last Few Days";"Vince Gill";2004;0;0;2012-06-07;"Country,Soft rock";English
32089;"Something That You Said";"The Bangles";2003;0;0;2011-11-16;"Pop,Soft rock";English
46448;"Lover Not a Fighter";"Tinie Tempah";2014;0;0;2016-02-25;Rap,Electro,Rock;English
22977;"Up To Him";"Tracy Lawrence";2009;0;0;2012-03-21;Country;English
46271;"Wild Heart";"The Vamps";2014;0;0;2016-02-25;"Teen pop,Pop,Rock";English
41805;"We Schudden... (Whoppa)";"John De Bever";2012;0;0;2012-11-19;Schlager;Dutch
26271;Ride;"The Vines";2004;0;0;2012-04-05;Alternative,Rock;English
51846;"Life Is A Minestrone";10CC;1975;0;0;2016-10-01;Rock,Pop;English
53122;TG4M;"Zara Larsson";2017;0;0;2017-06-01;Pop;English
42561;Starlight;"Taylor Swift";2012;0;0;2013-01-25;"Teen pop,Pop";English
48037;"Tie Me Down";"Jack Savoretti";2014;0;0;2017-11-14;Pop,Folk;English
24649;"Wall In Your Heart";"Shelby Lynne";2001;0;0;2012-05-14;Pop,Rock,Love;English
28045;"On A Mission";"Gabriella Cilmi";2010;0;0;2011-05-30;Pop,Rock,Electro;English
26426;"Somewhere Between Texas And Mexico";"Pat Green";2005;0;0;2012-05-22;Country;English
29475;"All That Jazz";"Children's Chorus";2002;0;0;2011-11-09;Kids,Jazz;English
48880;"Good Goes the Bye";"Kelly Clarkson";2015;0;0;2015-04-18;Pop,Electro;English
7931;"Another Perfect Day";"American Hi-Fi";2001;0;0;2013-04-16;Pop,Rock;English
28789;"Hang On";"Smash Mouth";2004;0;0;2012-07-16;Rock;English
21146;"What Do I Have To Do?";"Kylie Minogue";1991;0;0;2012-08-15;Pop,Dance;English
40614;"Das Karussell in meinem Bauch";"Helene Fischer";2007;0;0;2016-06-05;Schlager;German
46772;"Here It Comes Again";"Melanie C";2003;0;0;2014-05-14;Pop,Rock;English
27409;Disconnected;Trapt;2005;0;0;2013-02-21;Rock;English
14663;"Me voy";"Gloria Estefan";2000;0;0;2014-08-08;Pop,Love,Latin;Spanish
28734;"Just Another Name";Lifehouse;2002;0;0;2012-06-07;Rock,Pop;English
27798;"Last One Standing";"Triple Image";2002;0;0;2014-05-26;"Teen pop,80s";English
28817;"Number One";"Skye Sweetnam";2005;0;0;2012-06-07;"Rock,Pop,Teen pop";English
53202;"Never Give Up on You";"Lucie Jones";2017;0;0;2017-06-29;Pop,Love;English
36622;Abracadabra;"Jessie J";2011;0;0;2011-07-09;R&B,Pop;English
25786;"Chasin' Girls";"Rodney Atkins";2009;0;0;2011-07-16;Country;English
44622;"Tie It Up";"Kelly Clarkson";2013;0;0;2013-09-10;Country,Pop;English
28873;"I Like That";"Richard Vission & Static Revenger";2009;0;0;2011-05-31;Dance,Electro,R&B;English
7369;"My Girl";Amine;2005;0;0;2016-10-02;"Teen pop,Dance,R&B,Electro";French
24414;"My Roots Are Showing";"Crystal Shawanda";2008;0;0;2011-05-31;"Country,Soft rock";English
32794;"That's The Way It Is";"The Adventures of Stevie V";1990;0;0;2013-12-05;Dance,Rap;English
56320;"Hard Not to Love It";"Steve Moakler";2018;0;0;2019-10-14;Country;English
41797;"Doin' Dirt";"Maroon 5";2012;0;0;2013-01-30;Pop,Electro,Rock;English
28815;"One More Time";"The Real McCoy";1997;0;0;2013-11-29;Dance,Electro;English
24711;"And It Feels Like";"LeAnn Rimes";2006;0;0;2011-05-30;"Soft rock";English
51524;Aløha;Møme;2016;0;0;2016-10-07;Pop,Electro;English
47720;"As Long As I Got You";"Lily Allen";2014;0;0;2016-02-24;Pop;English
39204;"Please, Please, Please Let Me Get What I Want";"Slow Moving Millie";2011;0;0;2014-03-27;Alternative,Pop;English
32377;"Why You Wanna";T.I.;2006;0;0;2014-12-03;Rap;English
19794;"Ma vie est une larme";"Christophe Maé";2007;0;0;2011-06-17;"French pop";French
30049;"Just Say So";"Brian McFadden";2010;0;0;2011-05-31;Pop,Dance;English
29424;"For The Lovers";"Whitney Houston";2009;0;0;2013-11-19;R&B,Electro,Soul;English
21126;"Koneeseen Kadonnut";Apulanta;2006;0;0;2012-04-10;Hard/Metal,Rock;Finnish
46606;"Maybe, Maybe Not";"Mindy McCready";2002;0;0;2014-04-22;Country,Pop;English
15910;"En el número 14";"El Arrebato";2006;0;0;2013-09-16;Pop,Latin,Traditionnal;Spanish
29732;Bittersweet;"Sophie Ellis Bextor";2010;0;0;2011-05-31;Pop,Dance;English
36097;"Would You Raise Your Hands?";"Rogue Traders";2010;0;0;2011-11-16;Pop,Rock,Dance,Electro;English
48294;"Go All Night";"Gorgon City";2014;0;0;2016-02-25;Electro,Dance;English
21412;"New Song";Leaf;2007;0;0;2011-05-30;Pop,Folk,Funk;English
38481;Lebenslänglich;"Andrea Berg";2011;0;0;2012-12-05;Schlager,Dance;German
45629;"To Be A Man";"Derek Ryan";2013;0;0;2014-02-20;Country;English
27614;"Following Rita";Train;2003;0;0;2011-07-30;Rock,Pop;English
25282;"So Gone";"Buddy Jewell";2005;0;0;2014-12-03;"Country,Soft rock";English
38540;"Slave To The Music";"James Morrison";2011;0;0;2012-11-23;Soul,Pop;English
58081;"Jug of Sangria";"Nathan Carter";2018;0;0;2019-09-27;Country,Pop;English
38510;"No Air";"Boyce Avenue";2008;0;0;2011-11-25;Pop;English
40578;"Don't Think About Me";"Luca Hänni";2012;0;0;2013-01-21;"Teen pop,Pop";English
24955;"Tell Me Why";Exposé;1990;0;0;2014-05-28;80s,Pop;English
36829;"Never Alone";3JS;2011;0;0;2013-06-13;Pop,Rock;English
39568;"Je t'ai menti (Kill For Lies)";"Caroline Costa";2011;1;0;2016-05-10;"French pop,Duet";French,English
53671;"Wir brechen das Schweigen";"Helene Fischer";2017;0;0;2017-08-13;Rock,Schlager;German
51344;"Dit is voor altijd";"André Hazes Jr.";2016;0;0;2016-08-31;Schlager;Dutch
37751;"Unfriend You";"Greyson Chance";2011;0;0;2013-04-18;"Teen pop,Pop";English
37547;"Love How It Hurts";"Scouting for Girls";2011;0;0;2011-12-04;"Pop,Teen pop";English
34914;"Gotta Be Somebody";"Shayne Ward";2010;0;0;2016-02-26;Pop;English
15994;"Cash Machine";Hard-Fi;2005;0;0;2011-11-16;Rock;English
49282;"Crushin' It";"Brad Paisley";2014;0;0;2015-09-10;Country,Rock;English
39156;"Le temps qu'il reste";"Christophe Willem";2011;0;0;2016-02-25;"French pop,Dance,Electro";French
35733;"Too Hot";Coolio;1995;0;0;2013-12-03;"Rap,TV & movie soundtrack";English
8491;"Nothin' 'Bout Love Makes Sense";"LeAnn Rimes";2005;0;0;2012-03-26;Country;English
37676;"Make A Circuit With Me";"The Polecats";1983;0;0;2011-09-03;"Pop,Rock 'n Roll";English
33650;Higher;"The Saturdays";2010;0;0;2011-05-31;Pop,Electro;English
25069;"Tied Together With A Smile";"Taylor Swift";2008;0;0;2011-05-30;"Soft rock,Country";English
35994;"Good Girl";"Alexis Jordan";2011;0;0;2011-05-30;Pop,Electro;English
25314;"Will You";"P.O.D. (Payable On Death)";2003;0;0;2012-05-15;Hard/Metal,Rock;English
34018;"J'aime à nouveau";Zaz;2010;0;0;2012-09-24;"French pop";French
40460;"Forever Changed";"Carrie Underwood";2012;0;0;2012-06-23;Country,Pop;English
32826;"Everybody Loves A Rain Song";"B. J. Thomas";1978;0;0;2014-12-03;Pop;English
24738;"I Keep Comin' Back";"Josh Gracin";2006;0;0;2014-05-12;Country;English
25021;"Isn't She";"Carolina Rain";2007;0;0;2012-06-01;Country;English
40666;"Another Song I Had To Write";"Jacob Lyda";2011;0;0;2012-07-31;Country;English
41044;"Every Moment";"Joy Williams";2003;0;0;2013-05-20;Pop,Christian;English
35689;"Feels So Good (Show Me Your Love)";"Lina Santiago";1996;0;0;2013-10-08;Dance,Pop;English
29049;"I Must Not Chase The Boys";Play;2003;0;0;2011-11-16;"Teen pop,Rock";English
36479;"El Juego De Las Ritmas";"Children's Chorus";1965;0;0;2011-09-19;Kids;Spanish
